Nom,Carpeta,GB
VID-20180412-WA0010.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.010587178000000001
VID-20180415-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.005724779
VID-20180416-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.051611336
VID-20180416-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.009193558000000001
VID-20180418-WA0007.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.001423364
VID-20180419-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.014987906
VID-20180419-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.023461661
VID-20180421-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.003262126
VID-20180422-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0034958930000000004
Violència dona.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.0008988420000000001
Votacions sense control.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video,0.00180235
VID-20171002-WA0005.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.009364984
VID-20171002-WA0006.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.009364984
VID-20171003-WA0015.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.00025912600000000004
VID-20171014-WA0005.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.002230942
VID-20171020-WA0007.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.0009698570000000001
VID-20171025-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.002979208
VID-20171106-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.033694431000000004
VID-20171108-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.009364984
VID-20171108-WA0006.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.0015857920000000001
VID-20171110-WA0004.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.001185484
VID-20171201-WA0009.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.0019469910000000001
VID-20171213-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.0028881
VID-20171218-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.001185484
VID-20171219-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.028442488000000002
VID-20171223-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.007465041
VID-20171223-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.007465041
VID-20171223-WA0009.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.007465041
VID-20171224-WA0007.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.007465041
VID-20171226-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.019722849
VID-20171230-WA0001.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.0038982870000000003
VID-20171230-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.008374257000000001
VID-20171230-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.008374257000000001
VID-20171230-WA0004.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.008374257000000001
VID-20171230-WA0005.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.008374257000000001
VID-20171230-WA0006.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.008374257000000001
VID-20171230-WA0007.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.008374257000000001
VID-20171230-WA0013.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.011997536000000001
VID-20180101-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.0038982870000000003
VID-20180104-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.0038982870000000003
VID-20180125-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.00421485
VID-20180203-WA0000.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.000886989
VID-20180203-WA0002.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.000886989
VID-20180203-WA0003.mp4,/Volumes/INTENSO/WhatsApp Videos Audios/WhatsApp Video/Sent,0.000886989
